userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
124573762,1081,1218,5029,278,71.7752,66.2359,0,0,Economy
124654858,32151,0,6872,1475,76.1057,45.7885,0,0,Economy
1247389070,902,611,3554,74,70.34,65.1293,0,0,Economy
124953456,13030,546,12918,1200,82.3882,76.7391,0,0,Economy
1250679972,735,1822,16455,19308,70.0452,56.206,0,0,Economy
1251969282,2351,1681,3350,5442,73.706,58.101,0,0,Economy
125300761,1746,1897,737,11823,66.9829,58.5557,0,0,Economy
1253202342,959,420,2390,5626,68.2032,72.8921,0,0,Economy
125356532,4335,874,5309,232,78.7473,74.94,0,1,Economy
125399010,9216,4142,23687,5,82.5634,76.3279,0,0,Economy
125756256,2794,2993,3023,0,68.3172,41.8725,0,0,Economy
12575842,8205,1949,6627,803,81.9216,71.0526,0,0,Economy
125771391,7829,1064,16533,950,81.832,71.2459,0,0,Economy
126004582,3177,2172,5998,697,77.2598,73.5824,0,0,Economy
1260498522,1292,767,3283,274,72.7143,62.1464,0,0,Economy
1263760350,3039,38,2791,184,70.9176,69.6426,0,0,Economy
12637732,28271,2995,2359,719,84.7133,78.7596,0,1,Economy
1264057891,3815,1730,1381,1,68.1784,52.282,0,0,Economy
126461680,4312,4691,1141,631,67.9093,53.7471,0,0,Economy
1264642580,1450,8,1010,1,61.5267,49.1697,0,0,Economy
12648652,4584,982,4514,1558,79.042,79.1705,0,1,Economy
126487361,515,414,10156,5776,66.5725,61.6139,0,0,Economy
1266697118,1865,2000,4795,1835,74.3917,67.9132,0,0,Economy
1269607454,2130,3,791,6,67.3947,60.4517,0,0,Economy
127232211,7515,5067,6221,54,81.5963,62.1464,0,0,Economy
1274333036,5932,335,8413,4033,80.3633,74.4486,0,0,Economy
127618631,565,4711,708,32,59.0288,43.2318,0,0,Economy
12784712,7317,3002,3981,3160,81.2886,82.6881,0,1,Economy
1279052244,29328,389,1939,647,84.5928,75.3351,0,0,Economy
12794362,58846,3452,29392,114,91.559,77.0946,0,1,Economy
1280514056,2400,2763,1526,770,69.0891,54.659,0,0,Economy
128235459,28631,3285,13416,456,86.3171,72.3945,0,0,Economy
1283734244,2201,313,5832,2269,73.7465,69.7548,0,0,Economy
1283809237,11362,12643,17454,3734,80.2373,72.6125,0,0,Economy
1283822352,5221,170,1922,8,74.8258,65.7006,0,0,Economy
128667119,3826,949,8607,3510,78.2706,72.583,0,1,Economy
128724886,11191,6677,6302,1610,83.5433,72.1707,0,1,Economy
1287267476,941,5000,5571,173,68.3378,55.6682,0,0,Economy
128894906,20767,7562,10299,4780,86.6928,72.5484,0,0,Economy
129224693,9922,480,55376,2154,75.7803,67.4021,0,0,Economy
12938312,6288,2544,13836,54,67.9492,40.9147,0,0,Economy
129958091,6334,6811,44162,0,68.0053,43.0429,0,0,Economy
13,2964070,709,6471,2947,110.228,103.945,0,1,Economy
130028879,4423,620,2301,2149,76.7586,79.0211,0,0,Economy
130077717,42385,4,3759,11,83.2943,67.9036,0,0,Economy
130125697,157254,1,2480,15,93.6911,86.2751,0,1,Economy
130130814,28589,270,8145,87,85.7896,81.0397,0,0,Economy
130511445,6064,2422,5660,0,78.9771,62.4489,0,1,Economy
1305735908,606,9,629,1,54.9394,42.6581,0,0,Economy
1305810403,12367,13016,1947,182,75.7985,64.9624,0,1,Economy
130721795,17879,509,2262,2126,83.2949,70.2371,0,0,Economy
130758387,2762,1708,2915,256,75.9533,69.727,0,0,Economy
1308881436,876,2,5717,0,58.1307,35.136,0,0,Economy
131020574,1030,2241,975,133,64.0096,49.9085,0,0,Economy
1311129864,776,1969,1824,275,67.4088,56.5701,0,0,Economy
131520534,5437,149,2387,44,77.976,63.5178,0,0,Economy
1315225639,1557,1294,2030,344,68.3171,55.7373,0,0,Economy
13159032,9287,571,12160,278,80.635,66.7361,0,1,Economy
13171622,50126,586,12285,9,86.977,75.867,0,0,Economy
131744472,1353,38,79253,1757,52.2207,28.0133,0,0,Economy
131895033,1462,2199,10201,53,69.906,64.632,0,0,Economy
1319306850,3346,3165,3748,59,74.7081,56.766,0,0,Economy
1322674945,676,667,562,114,58.9898,52.416,0,0,Economy
132459754,1717,1211,2979,104,69.3387,60.9313,0,0,Economy
132493630,1110330,62,62908,19,98.9425,82.6044,0,1,Economy
132565532,2107757,26,1986,8,101.344,90.8309,0,0,Economy
132703700,75541,759,14653,1353,92.6057,80.7632,0,1,Economy
1327827259,1312,2569,1122,161,67.4581,54.2919,0,0,Economy
132811662,250559,1361,45845,2,98.9904,93.5579,0,1,Economy
1328862566,229460,261,714,859,87.9657,87.6632,0,1,Economy
133016978,790,98,1522,7,64.6534,56.5589,0,0,Economy
1330477226,8877,22,563,72,72.6541,62.4875,0,0,Economy
1333467482,184223,509,39989,1285,97.4976,90.6193,0,1,Economy
133411142,2688,587,3195,270,76.2915,73.5977,0,1,Economy
133454567,70963,1524,92505,5005,87.5876,65.4741,0,0,Economy
1335841165,448805,878,8378,1889,101.699,82.462,0,1,Economy
133690550,1172,1117,4067,15,72.1671,64.0712,0,0,Economy
1339411668,1889,509,1815,1155,71.8699,76.6921,0,0,Economy
134031571,704096,0,179273,450,91.5576,71.5518,0,0,Economy
13418472,6474,226,1396,592,75.7674,76.8352,0,0,Economy
