userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
2640266357,394,745538,1387,1,1,1,1,24,Actor
2642032423,23,5606959,6785,1,-1,1,1,20,Actor
2643307453,177,786853,367,5,1,1,1000,27,Actor
2646681810,252,8205585,794,494,-1,1,5,36,Actor
2655245350,207,2160906,322,154,-1,1,1000,39,Actor
2672331597,66,16456819,1576,0,1,1,18,33,Actor
2672500515,345,1214711,824,128,-1,1,1000,37,Actor
2674227211,316,136313,301,3,1,1,1,26,Actor
2691801675,30,278723,1474,4,1,1,1000,20,Actor
2698080183,3358,3832414,322,58,-1,1,1000,32,Actor
2703557921,304,3341394,859,517,1,1,1,32,Actor
2706896955,139,29534897,567,0,1,1,1,40,Actor
2720241537,12,659024,60,0,-1,1,2,4,Actor
2744719365,26,5218110,831,2,-1,1,9,19,Actor
2778768401,5,702745,27,0,1,1,1000,12,Actor
2787800541,10,4398406,245,18,1,1,15,21,Actor
2795763811,13,11180667,121,2,1,1,18,17,Actor
2808966557,66,4636245,361,2,-1,1,1000,36,Actor
2835464372,45,558278,935,6,1,1,1000,22,Actor
2864280474,229,5191524,569,919,-1,1,8,35,Actor
2870450862,368,16056445,778,783,1,1,1000,34,Actor
2932576370,4,978431,1447,0,-1,1,1,16,Actor
2950652293,183,540352,624,3,1,1,1000,28,Actor
3066750095,18,1009143,170,1,1,1,1000,21,Actor
3116155253,17,2634823,2019,1,1,1,1,17,Actor
3125046087,1912,53280542,1015,7,1,1,1000,38,Actor
3173600751,124,1629891,222,30,-1,1,1,15,Actor
3176017720,42,925062,182,1,1,1,5,27,Actor
3182092994,5,690865,399,1,1,1,1,13,Actor
3185127561,10,1143785,632,0,1,1,1,15,Actor
3228634923,74,9329813,99,0,1,1,1,26,Actor
3241129722,7,255779,40,0,1,1,18,9,Actor
3250619894,519,663993,783,1281,-1,1,1000,34,Actor
3353970192,7,3383276,1434,0,1,1,1000,16,Actor
3371436430,236,1527789,242,45,-1,1,1000,32,Actor
3497511363,8,678122,657,0,-1,1,7,14,Actor
3511727907,152,9293794,2086,0,-1,1,1000,42,Actor
3512233764,42,819957,189,2,-1,1,1000,13,Actor
3548203671,108,1244282,60,27,-1,1,1000,32,Actor
3669102477,123,6625411,714,459,-1,1,1000,41,Actor
3739825350,147,2023103,961,14,-1,1,2,30,Actor
3782981051,398,1261279,668,10,-1,1,1000,33,Actor
3879293449,102,8239361,623,3,1,1,1000,28,Actor
3890184351,12,525311,146,0,1,1,15,13,Actor
3910747185,160,1334577,367,8,1,1,1000,39,Actor
3952070245,248,62185845,1843,1,-1,1,1000,41,Actor
5025852835,0,529403,82,0,-1,1,18,18,Actor
5031163331,147,1307810,677,2,-1,1,1,28,Actor
5054153948,12,2257320,451,2,1,1,15,16,Actor
5077446577,538,5315034,992,14,1,1,1,34,Actor
5096640485,5,655742,19,0,-1,1,1,14,Actor
5135390225,12,1532470,36,0,1,1,1000,10,Actor
5146071134,105,193278,1132,10,1,1,18,31,Actor
5187664653,233,66419305,1057,10,1,1,1000,38,Actor
5220015919,957,339776,437,10,1,1,8,32,Actor
5241260567,433,2767531,528,100,1,1,1,31,Actor
5246311956,522,128579,2883,0,-1,1,1,18,Actor
5279452346,76,101065,2832,0,1,1,1000,14,Actor
5279470367,715,151399,2837,0,-1,1,1000,14,Actor
5288294637,691,82875,500,0,1,1,1000,15,Actor
5288459868,635,64548,623,0,1,1,1000,16,Actor
5288609971,510,80594,548,0,1,1,1000,14,Actor
5291048157,706,103880,2908,0,1,1,1000,15,Actor
5300636312,192,2526715,1005,8,1,1,3,34,Actor
5310053695,15,1266394,163,1,1,1,1000,13,Actor
5322656168,10,2170173,988,0,-1,1,1000,17,Actor
5326525639,607,95910,502,0,1,1,1000,13,Actor
5327963460,30,1683305,191,0,1,1,1000,12,Actor
5329247492,18,1372583,519,0,1,1,1000,14,Actor
5329781331,179,1406689,1145,20,1,1,5,33,Actor
5331040243,254,6568421,300,297,-1,1,1000,34,Actor
5334304683,664,130512,2764,0,1,1,1000,14,Actor
5336011718,21,678184,170,2,1,1,1000,4,Actor
5369043438,30,5126759,505,0,1,1,18,15,Actor
5397477824,102,3413940,359,70,-1,1,1000,34,Actor
5443673845,1,4989243,178,0,-1,1,1000,10,Actor
5454227220,5,217859,191,0,1,1,18,9,Actor
5474534259,48,2908988,442,1,-1,1,15,11,Actor
5489477428,10,139063,89,0,1,1,2,10,Actor
5492654516,79,1419104,198,2,-1,1,5,37,Actor
5516915413,5,1629232,8,0,1,1,1000,9,Actor
5519208608,74,7553437,371,7,1,1,1000,35,Actor
5570244721,7,396516,57,0,1,1,18,4,Actor
5598101731,5,1112750,83,0,1,1,1,7,Actor
5607257930,85,1922583,310,0,1,1,1000,30,Actor
5622120743,394,416582,2275,6,-1,1,1000,38,Actor
5743672670,229,10602623,488,23,1,1,1000,31,Actor
5823212851,36,389211,187,0,1,1,18,14,Actor
5829543885,42,1788636,189,0,-1,1,1000,4,Actor
5833078211,79,658724,286,1,1,1,8,9,Actor
5844006436,0,695016,82,0,1,1,1000,4,Actor
5866098395,4,1102957,58,0,-1,1,1000,4,Actor
5866169674,2,202446,26,0,1,1,1000,4,Actor
5958457620,31,2419276,457,0,1,1,1000,4,Actor
5967503625,89,1814581,140,1,1,1,1,20,Actor
5995299749,13,232626,191,0,-1,1,1,9,Actor
6034707888,1,1498508,54,0,1,1,1,4,Actor
6202737026,8,1263652,43,0,1,1,14,4,Actor
6297376479,1025,338618,379,4,-1,1,1000,20,Actor
6364325054,27,408812,60,0,1,1,1000,9,Actor
6385923046,14,789162,108,0,-1,1,1000,4,Actor
6386087847,8,642954,33,0,-1,1,1000,4,Actor
