userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
20715638,4052,28,996255,9,68.1686,45.5238,0,0,Military
207505545,33052,933,4265,516,89.0152,78.1194,0,0,Military
20796069,437119,35442,3069,1244,100.754,97.2667,0,1,Military
208780911,696,3669,742,284,61.7502,56.9204,0,0,Military
20906660,4366,627,130456,19839,76.9635,85.4139,0,1,Military
2097571,6911012,368,125732,137,110.607,97.4637,0,1,Military
21012563,2611,171,1127,19,69.8313,69.3033,0,0,Military
21024997,151229,784,8356,183,95.1125,94.0248,0,1,Military
21100820,27191,1485,22132,2756,87.9149,80.7097,0,0,Military
21114659,604818,2188,29940,167,92.9809,79.1485,0,1,Military
211462960,981,646,1479,49,67.4791,60.0927,0,0,Military
211848704,169013,340,117033,11,96.0814,74.4844,0,1,Military
21186125,51373,21259,20408,5,90.9056,80.6493,0,1,Military
21213276,221027,1094,15228,3710,97.3746,89.1315,0,1,Military
21224756,8618,703,2514,11,78.678,62.7775,0,0,Military
212849570,32187,1311,13756,39,85.7589,82.0182,0,0,Military
21312961,103512,384,21309,327,91.9299,81.9016,0,1,Military
213924054,756,1871,6192,4633,70.0862,52.5782,0,0,Military
214185464,1445,478,2385,518,70.8118,67.5658,0,1,Military
214969430,1289,1959,21126,530,67.9427,54.2619,0,0,Military
2153404664,691,1749,13191,5760,69.5208,63.9593,0,0,Military
21575905,1782,2407,3120,2449,73.9856,73.9968,0,1,Military
